semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,stuCount,teacher
1122,D2748,國貿三甲,體育 (學年),１,必,1,2,星期一,2,0,49,廖敏竣
1122,D2839,會資三甲,統計學 (學年),２,必,2,4,星期一,4,3,41,王琮胤
1122,D2844,會資三甲,英語文 (學年),５,必,5,7,星期一,3,3,41,陳正鑫
1122,D2855,會資三乙,微積分 (學年),１,必,1,1,星期一,4,3,38,黃韞臻
1122,D2850,會資三乙,資料庫系統,２,必,2,4,星期一,3,3,39,朱中華
1122,D2858,會資三乙,國語文 (學年),５,必,5,7,星期一,3,3,42,蔡政惠
1122,D2939,品設科菁英班三甲,設計材料加工（二）,３,必,3,4,星期一,2,2,45,魏明仕
1122,D2943,品設科菁英班三甲,體育 (學年),１,必,1,2,星期一,2,0,45,吳秋燕
1122,D2945,品設科菁英班三甲,英語文 (學年),５,必,5,7,星期一,3,3,44,劉力豪
1122,D2998,資管三甲,統計學 (學年),５,必,5,7,星期一,3,3,44,王琮胤
1122,D3001,資管三甲,資料結構 (學年),１,必,1,2,星期一,2,2,43,蕭沐棟
1122,D3002,資管三甲,資訊網路 (學年),３,必,3,4,星期一,2,2,45,許耀東
1122,D3061,日語三甲,日文習作（一） (學年),３,必,3,4,星期一,2,2,34,呂思盈
1122,D4785,日語三甲,日文習作（一） (學年),３,必,3,4,星期一,2,2,25,林敏容
1122,D3057,日語三甲,日語文能力檢定對策（二）,５,選,5,6,星期一,2,2,51,張瓊瑜
1122,D3068,日語三甲,英語聽說演練（一） (學年),１,必,1,2,星期一,2,2,58,湯馬丁
1122,D3143,英語三甲,中級日語 (學年),２,必,2,4,星期一,3,3,54,謝爵州
1122,D3146,英語三甲,英語會話（二） (學年),５,必,5,6,星期一,2,2,29,莫利斯
1122,D4928,英語三甲,英語會話（二） (學年),５,必,5,6,星期一,2,2,25,盛凱翺
1122,D3137,英語三甲,商業法律 (學年),７,選,7,8,星期一,2,2,56,梁友文
1122,D3219,資應菁英班三甲,生涯規劃,５,必,5,6,星期一,2,2,43,張玲娥
1122,D3223,資應菁英班三甲,微積分 (學年),２,必,2,4,星期一,3,3,47,林韋宏
1122,D3221,資應菁英班三甲,管理資訊系統,７,必,7,9,星期一,3,3,43,陳哲弘
1122,D3304,保金三甲,生涯規劃,７,必,7,8,星期一,2,2,41,蔡慧玲
1122,D3306,保金三甲,保險學 (學年),２,必,2,4,星期一,3,3,40,蘇真慧
1122,D3308,保金三甲,微積分 (學年),５,必,5,6,星期一,2,2,40,劉議謙
1122,D3314,保金三乙,生涯規劃,５,必,5,6,星期一,2,2,42,蔡慧玲
1122,D3318,保金三乙,微積分 (學年),３,必,3,4,星期一,2,2,43,劉議謙
1122,D3435,資工三甲,線性代數,２,必,2,4,星期一,3,3,56,張元嚴
1122,D3441,資工三甲,英語文 (學年),５,必,5,7,星期一,3,3,49,林怡伶
1122,D3448,資工三乙,進階程式設計 (學年),２,必,2,4,星期一,3,3,47,紀和村
1122,D3447,資工三乙,線性代數,１,必,1,1,星期一,3,3,46,張元嚴
1122,D3452,資工三乙,國語文 (學年),５,必,5,7,星期一,3,3,46,許明珠
1122,D2496,護理二甲,音樂,１,必,1,2,星期一,2,2,52,楊怡倫
1122,D2503,護理二甲,體育 (學年),５,必,5,6,星期一,2,1,52,簡岱芸
1122,D2505,護理二甲,英語文 (學年),３,必,3,4,星期一,3,3,54,程春美
1122,D2513,護理二乙,音樂,３,必,3,4,星期一,2,2,51,楊怡倫
1122,D2520,護理二乙,體育 (學年),７,必,7,8,星期一,2,1,51,陳培季
1122,D2521,護理二乙,國語文 (學年),１,必,1,2,星期一,3,3,52,葉守桓
1122,D2522,護理二乙,英語文 (學年),５,必,5,6,星期一,3,3,52,程春美
1122,D2620,企管二甲,經濟學 (學年),５,必,5,7,星期一,3,3,48,陳柏儒
1122,D2621,企管二甲,管理概論 (學年),３,必,3,4,星期一,2,2,51,林孟眉
1122,D2634,企管二乙,管理概論 (學年),５,必,5,6,星期一,2,2,46,林孟眉
1122,D2637,企管二乙,國語文 (學年),２,必,2,4,星期一,3,3,46,張致苾
1122,D2731,國貿二甲,經濟學 (學年),５,必,5,7,星期一,3,3,51,林家慶
1122,D2736,國貿二甲,英語文 (學年),１,必,1,3,星期一,3,3,49,曾心嫻
1122,D2812,會資二甲,民法 (學年),３,必,3,4,星期一,2,2,41,姜祖華
1122,D2813,會資二甲,程式設計 (學年),１,必,1,2,星期一,2,2,44,林凱胤
1122,D2816,會資二甲,國語文 (學年),５,必,5,7,星期一,3,3,40,賴怡璇
1122,D2823,會資二乙,中級會計學（一） (學年),２,必,2,4,星期一,5,4,46,蘇淑慧
1122,D2824,會資二乙,民法 (學年),５,必,5,6,星期一,2,2,40,謝蕙如
1122,D2922,品設科菁英班二甲,工坊實作,５,必,5,7,星期一,3,3,48,魏明仕
1122,D2931,品設科菁英班二甲,英語文 (學年),２,必,2,4,星期一,3,3,51,謝依芯
1122,D2984,資管二甲,生物,５,必,5,6,星期一,2,2,41,楊翠娟
1122,D2983,資管二甲,實用日語會話（二）,３,選,3,4,星期一,2,2,24,羅張瓊誼
1122,D3047,日語二甲,日語（二） (學年),３,必,3,4,星期一,5,5,27,謝敏華
1122,D4773,日語二甲,日語（二） (學年),３,必,3,4,星期一,5,5,25,簡靖倫
1122,D3052,日語二甲,國語文 (學年),５,必,5,7,星期一,3,3,54,洪宏銘
1122,D3132,英語二甲,英語文 (學年),２,必,2,4,星期一,3,3,51,趙雅莉
1122,D3205,資應菁英班二甲,行銷管理,５,選,5,7,星期一,3,3,45,何瑞枝
1122,D3213,資應菁英班二甲,體育 (學年),３,必,3,4,星期一,2,1,46,莊哲偉
1122,D3285,保金二甲,經濟學 (學年),５,必,5,7,星期一,3,3,49,吳明哲
1122,D3288,保金二甲,國語文 (學年),２,必,2,4,星期一,3,3,41,吳雯雯
1122,D3298,保金二乙,數學 (學年),１,必,1,2,星期一,3,3,42,劉議謙
1122,D3411,資工二甲,程式設計 (學年),２,必,2,4,星期一,3,3,45,林煒凌陳同孝
1122,D3417,資工二甲,英語文 (學年),５,必,5,7,星期一,3,3,53,吳文祺
1122,D3422,資工二乙,數位邏輯設計實習,７,必,7,9,星期一,3,3,51,洪啟舜張家瑋
1122,D3429,資工二乙,英語文 (學年),２,必,2,4,星期一,3,3,50,廖姿斐
1122,D2461,護理一甲,生理學,２,必,2,4,星期一,3,3,56,湯曉君
1122,D2467,護理一甲,全民國防教育 (學年),５,必,5,5,星期一,1,1,50,謝曉甄
1122,D2471,護理一甲,英語文 (學年),６,必,6,8,星期一,3,3,51,李宜容
1122,D2477,護理一乙,人際關係與溝通,３,必,3,4,星期一,2,2,56,鄭美莉
1122,D2484,護理一乙,全民國防教育 (學年),６,必,6,6,星期一,1,1,52,謝曉甄
1122,D2479,護理一乙,地理,１,必,1,2,星期一,2,2,53,李孟芬
1122,D2483,護理一乙,資訊科技,７,必,7,8,星期一,2,2,53,黃堅誠
1122,D2487,護理一乙,國語文 (學年),５,必,5,5,星期一,3,3,53,吳雯雯
1122,D2594,企管一甲,數學 (學年),３,必,3,5,星期一,3,3,47,應灝
1122,D2596,企管一甲,體育 (學年),１,必,1,2,星期一,2,1,47,黃孟立
1122,D2605,企管一乙,全民國防教育 (學年),５,必,5,5,星期一,1,1,46,廖小喬
1122,D2602,企管一乙,多媒體製作,７,必,7,9,星期一,3,3,47,紀和村
1122,D2606,企管一乙,健康與護理 (學年),６,必,6,6,星期一,1,1,46,林錦良
1122,D2607,企管一乙,會計學 (學年),１,必,1,2,星期一,4,4,56,許志成
1122,D2710,國貿一甲,公民與社會,３,必,3,4,星期一,2,2,52,周芳怡
1122,D2719,國貿一甲,體育 (學年),１,必,1,2,星期一,2,1,51,馬義傑
1122,D2720,國貿一甲,國語文 (學年),６,必,6,8,星期一,4,4,54,洪錦淳
1122,D2785,會資一甲,數學 (學年),３,必,3,4,星期一,4,4,41,程雅琳
1122,D2779,會資一甲,藝術生活,５,必,5,6,星期一,2,2,40,黎翠玉
1122,D2787,會資一甲,體育 (學年),１,必,1,2,星期一,2,1,40,楊子孟
1122,D2793,會資一乙,公民與社會,５,必,5,6,星期一,2,2,43,施幸利
1122,D2796,會資一乙,全民國防教育 (學年),１,必,1,1,星期一,1,1,43,詹杏雯
1122,D2797,會資一乙,初級會計學 (學年),３,必,3,4,星期一,5,4,49,陳妍如
1122,D2799,會資一乙,健康與護理 (學年),２,必,2,2,星期一,1,1,44,林錦良
1122,D2801,會資一乙,歷史 (學年),７,必,7,8,星期一,2,2,46,張文昌
1122,D2908,品設科菁英班一甲,色彩學,５,必,5,6,星期一,2,2,47,徐子雲
1122,D2914,品設科菁英班一甲,健康與護理 (學年),７,必,7,7,星期一,1,1,47,林錦良
1122,D2916,品設科菁英班一甲,歷史 (學年),３,必,3,4,星期一,2,2,46,張文昌
1122,D2973,資管一甲,會計學 (學年),３,必,3,5,星期一,3,3,46,張素惠
1122,D2975,資管一甲,歷史 (學年),１,必,1,2,星期一,2,2,50,張文昌
1122,D2968,資管一甲,資訊科技,６,必,6,7,星期一,2,2,49,羅張瓊誼
1122,D3027,日語一甲,地理,３,必,3,4,星期一,2,2,56,李孟芬
1122,D3035,日語一甲,體育 (學年),１,必,1,2,星期一,2,1,50,張素珠
1122,D3029,日語一甲,資訊科技,７,必,7,8,星期一,2,2,52,連俊瑋
1122,D3037,日語一甲,日語文演練 (學年),５,必,5,6,星期一,2,2,29,謝敏華
1122,D3103,英語一甲,公民與社會 (學年),５,必,5,6,星期一,2,2,55,周芳怡
1122,D3105,英語一甲,全民國防教育 (學年),２,必,2,2,星期一,1,1,51,謝曉甄
1122,D3100,英語一甲,音樂,３,必,3,4,星期一,2,2,52,呂佳陵
1122,D3108,英語一甲,健康與護理 (學年),１,必,1,1,星期一,1,1,52,林錦良
1122,D3197,資應菁英班一甲,會計學 (學年),２,必,2,4,星期一,3,3,50,陳仁易
1122,D3201,資應菁英班一甲,國語文 (學年),５,必,5,5,星期一,3,3,47,李妮庭
1122,D3202,資應菁英班一甲,英語文 (學年),６,必,6,8,星期一,3,3,54,柯沛慈
1122,D3255,保金一甲,藝術生活,３,必,3,4,星期一,2,2,47,何昕家
1122,D3262,保金一甲,體育 (學年),１,必,1,2,星期一,2,1,46,莊哲偉
1122,D3263,保金一甲,國語文 (學年),６,必,6,7,星期一,4,4,46,胡淑貞
1122,D3264,保金一甲,英語文 (學年),５,必,5,5,星期一,3,3,46,楊錦麗
1122,D3267,保金一乙,公民與社會,３,必,3,4,星期一,2,2,48,施幸利
1122,D3269,保金一乙,全民國防教育 (學年),６,必,6,6,星期一,1,1,46,廖小喬
1122,D3271,保金一乙,健康與護理 (學年),５,必,5,5,星期一,1,1,48,林錦良
1122,D3276,保金一乙,國語文 (學年),１,必,1,2,星期一,4,4,47,馬嘉賢
1122,D3377,資工一甲,音樂,５,必,5,6,星期一,2,2,52,呂佳陵
1122,D3382,資工一甲,數學 (學年),３,必,3,4,星期一,4,4,51,黃馨逸
1122,D3385,資工一甲,基本電學 (學年),７,必,7,9,星期一,3,3,60,陳柏淩
1122,D3396,資工一乙,計算機概論 (學年),５,必,5,6,星期一,2,2,53,洪啟舜
1122,D3401,資工一乙,基本電學 (學年),２,必,2,4,星期一,3,3,61,陳柏淩
1122,D3402,資工一乙,基本電學實習 (學年),７,必,7,9,星期一,3,2,57,游宗育
1122,D3515,老服四Ａ,長照政策與法規,５,必,5,6,星期一,2,2,43,李卓倫
1122,D3512,老服四Ａ,照顧機構財務管理,７,選,7,8,星期一,2,2,34,楊栢勳
1122,D3516,老服四Ａ,長照機構品質與評鑑,３,必,3,4,星期一,2,2,38,梁亞文
1122,D3539,美容四Ａ,整體造型設計,２,必,2,4,星期一,3,3,41,林洹瑜
1122,D3534,美容四Ａ,美容抗老化科學,５,選,5,6,星期一,2,2,25,高而仕
1122,D3600,企管四Ａ,策略管理,５,必,5,7,星期一,3,3,47,劉朝清
1122,D3598,企管四Ａ,顧客關係管理,２,選,2,4,星期一,3,3,33,陳雅玲
1122,D3674,會資四Ａ,內部稽核與公司治理 (另併２班),２,選,2,4,星期一,3,3,63,呂學典謝居倫
1122,D3679,會資四Ａ,會計審計法規 (另併２班),５,選,5,7,星期一,3,3,56,施靜慧
1122,D3752,資管四Ａ,雲端服務技術,２,選,2,4,星期一,3,3,25,林文彥
1122,D3838,英語四Ａ,進階會議英文與演練,７,選,7,8,星期一,2,2,38,梁彩玲
1122,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,2,周殷菀
1122,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,3,林文彥
1122,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,1,林真伊
1122,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,6,姜琇森
1122,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,3,許雯絞
1122,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,3,連俊瑋
1122,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,3,陳大仁
1122,D8877,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,2,黃天麒
1122,D8878,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,2,蕭國倫
1122,D8879,資應菁英班四Ａ,產業專業實習 (另併１班),１,選,1,1,星期一,9,9,4,戴偉勝
1122,D3880,品設四Ａ,專業期刊研讀與寫作,７,必,7,8,星期一,2,2,36,王譔博
1122,D3503,老服三Ａ,衛生統計學實務,７,必,7,8,星期一,2,2,35,陳文意
1122,D3493,老服三Ａ,老人營養與膳食設計,５,選,5,6,星期一,2,2,34,陳怡芳
1122,D3506,老服三Ａ,樂齡教育,３,必,3,4,星期一,2,2,34,陳文意
1122,D3527,美容三Ａ,研究方法與論文寫作,３,必,3,4,星期一,2,2,44,高而仕
1122,D3520,美容三Ａ,中草藥美容應用,５,選,5,7,星期一,3,3,31,林恩仕
1122,D3589,企管三Ａ,公司理財,２,必,2,4,星期一,3,3,44,王朝仕
1122,D3618,保金三Ａ,人身保險,５,必,5,7,星期一,3,3,40,謝淑慧
1122,D3612,保金三Ａ,商業英文雜誌選讀,３,選,3,4,星期一,2,2,60,陳國豪
1122,D3642,國貿三Ａ,國際商業文化(全外語教學),７,選,7,9,星期一,3,3,23,陳玉蒼
1122,D3671,會資三Ａ,中級會計專題（二）,７,必,7,8,星期一,5,4,39,溫宜潔
1122,D3668,會資三Ａ,英語聽力與閱讀（二）,３,選,3,4,星期一,2,2,34,謝欽仰
1122,D3688,商設三Ａ,3D電腦繪圖,５,選,5,7,星期一,3,3,40,張維真
1122,D3691,商設三Ａ,展示設計,２,選,2,4,星期一,3,3,27,林佩如
1122,D3711,流管三Ａ,供應鏈管理,５,必,5,7,星期一,3,3,42,陳志騰楊淑玲
1122,D3706,流管三Ａ,動態網頁設計 (另併１班),２,選,2,4,星期一,3,3,45,林文祥
1122,D3745,資管三Ａ,管理資訊系統,５,必,5,7,星期一,3,3,43,黃秀美
1122,D4792,日語三Ａ,中日口譯（二）,５,必,5,6,星期一,2,2,15,張宜樺
1122,D3769,日語三Ａ,國貿實務（二） (另併１班),３,選,3,4,星期一,2,2,40,李嗣堯
1122,D3770,日語三Ａ,日語文檢定對策分析（二） (另併１班),１,選,1,2,星期一,2,2,37,林敏容
1122,D3812,英語三Ａ,英語教學理論與實務 (學年) (另併１班),７,選,7,8,星期一,2,2,20,蕭深深
1122,D3818,英語三Ａ,英語發表演練 (學年),３,必,3,4,星期一,2,2,19,林慧洙
1122,D4663,英語三Ａ,英語發表演練 (學年),３,必,3,4,星期一,2,2,13,陳惠玲
1122,D3805,英語三Ａ,專業英語聽力訓練,１,必,1,2,星期一,2,2,29,張文俐
1122,D3850,資應菁英班三Ａ,雲端與虛擬化,５,必,5,7,星期一,3,3,29,陳志成
1122,D3844,資應菁英班三Ａ,跨平台程式設計 (另併１班),２,選,2,4,星期一,3,3,58,林真伊
1122,D3865,品設三Ａ,文化研究,３,選,3,4,星期一,2,2,31,吳銜容
1122,D3885,商經三Ａ,模糊決策與應用,２,選,2,4,星期一,3,3,33,林正堅
1122,D7356,資工三Ａ,系統分析與設計,５,選,5,7,星期一,3,3,25,黃祈勝
1122,D5426,資工三Ａ,機器學習,２,選,2,4,星期一,3,3,23,蔡家緯
1122,D5351,通識三Ａ,室內景觀與生活 (生活應用領域),５,選,5,6,星期一,2,2,50,蕭家孟
1122,D5353,通識三Ａ,視覺傳播 (藝術領域),５,選,5,6,星期一,2,2,49,何寶籃
1122,D5354,通識三Ａ,生命意義與價值反思 (人文領域),５,選,5,6,星期一,2,2,50,吳元豐
1122,D5352,通識三Ａ,電影中的生命議題省思 (社會科學領域),５,選,5,6,星期一,2,2,44,楊淳斐
1122,D5355,通識三Ａ,Scratch動畫創作與欣賞 (自然科學領域),５,選,5,6,星期一,2,2,45,賴錦緣
1122,D4879,保金四２,財產保險實務,２,必,2,4,星期一,3,3,25,陳冠志
1122,D1720,應統四１,資料探勘專題,２,必,2,4,星期一,3,3,45,蔡欣男
1122,D2000,資工四１,專題實習 (另併１班),１,選,1,3,星期一,3,3,15,陳弘明
1122,D5244,英語四１,進階會議英文與演練,５,選,5,6,星期一,2,2,20,梁彩玲
1122,D5210,體育四１,運動與健康（四） - 桌球理論與實務,３,選,3,4,星期一,2,2,38,林珀璇
1122,D5225,體育四１,運動與健康（四） - 飛鏢理論與實務,３,選,3,4,星期一,2,2,38,簡偉倫
1122,D5491,體育四１,運動與健康（四） - 防身術,３,選,3,4,星期一,2,2,20,戴偉國
1122,D0867,美容三１,整體造型設計,５,必,5,7,星期一,3,3,48,林洹瑜
1122,D0869,美容三１,美容醫學與術後照顧,３,必,3,4,星期一,2,2,48,羅菊貞
1122,D5048,護理三３,研究概論,３,必,3,4,星期一,2,2,40,孫嘉玲
1122,D1005,護理三３,精神科護理學及實驗,５,必,5,8,星期一,4,3,40,柯貞如
1122,D1084,休閒三１,應用文與習作,３,必,3,4,星期一,2,2,54,卓素絹
1122,D1082,休閒三１,烹調實務,５,選,5,7,星期一,3,3,23,曾俊奇韓天誠
1122,D1230,保金三２,應用文與習作,３,必,3,4,星期一,2,2,42,張莉涓
1122,D1326,財稅三２,金融專題 (另併１班),７,選,7,9,星期一,3,3,26,吳叔銘吳宗翰
1122,D1329,財稅三２,記帳相關法規 (另併１班),２,選,2,4,星期一,3,3,40,謝蕙如林冰如
1122,D1330,財稅三２,商用英文選讀（二） (另併１班),５,選,5,6,星期一,2,1,89,謝湘雯
1122,D1429,財金三１,應用文與習作,５,必,5,6,星期一,2,2,49,林文莉
1122,D1441,財金三２,財務理論與政策,５,必,5,7,星期一,3,3,45,謝富順
1122,D1443,財金三２,期貨與選擇權,２,必,2,4,星期一,3,3,47,蘇香珍
1122,D1529,國貿三１,國際貿易理論與政策 (學年),３,必,3,4,星期一,2,2,46,楊政郎
1122,D1635,會資三１,高等會計（一）,３,必,3,4,星期一,4,3,49,劉育秀
1122,D1651,會資三２,會計資訊系統 (學年),２,必,2,4,星期一,3,2,46,陳美嬪
1122,D1648,會資三２,高等會計（一）,５,必,5,6,星期一,4,3,47,劉育秀
1122,D1711,應統三１,實驗設計與分析,２,必,2,4,星期一,3,3,41,柯沛程
1122,D1712,應統三１,應用文與習作,５,必,5,6,星期一,2,2,41,卓素絹
1122,D1754,多媒三１,數位遊戲設計,５,選,5,7,星期一,3,3,24,吳彥良
1122,D1876,流管三１,企業資源規劃,５,選,5,7,星期一,3,3,48,林文祥
1122,D1888,流管三１,作業研究 (學年),２,必,2,2,星期一,3,2,49,陳彥匡
1122,D2045,資管三１,人機介面設計,５,必,5,7,星期一,3,3,56,黃天麒
1122,D2046,資管三１,物件導向系統分析,２,必,2,4,星期一,3,3,53,柯志坤
1122,D2094,應中三１,職涯規劃,７,必,7,7,星期一,1,1,45,邱俞瑗
1122,D5278,應中三１,電子商務與大數據應用,５,選,5,6,星期一,2,2,27,曾建維
1122,D5150,日語三１,中日口譯（二）,７,必,7,8,星期一,2,2,24,張宜樺
1122,D5241,日語三１,日文導讀與討論（二）,５,必,5,6,星期一,2,2,17,洪國財
1122,D2217,英語三１,西洋文學概論 (學年),３,必,3,4,星期一,2,2,48,張碧蓉
1122,D2211,英語三１,職涯規劃,５,必,5,5,星期一,1,1,45,邱俞瑗
1122,D5332,通識三１,中西方神話思想 (人文領域),７,選,7,8,星期一,2,2,50,吳元豐
1122,D5333,通識三１,生活與化學 (自然科學領域),７,選,7,8,星期一,2,2,52,韓聖
1122,D5334,通識三１,行政管理與公共政策 (社會科學領域),７,選,7,8,星期一,2,2,35,周芳怡
1122,D5335,通識三１,全民國防教育軍事訓練（一）-國際情勢 (生活應用領域),７,選,7,8,星期一,2,2,44,詹杏雯
1122,D5195,體育三１,運動與健康（二） - 桌球理論與實務,１,選,1,2,星期一,2,2,26,林珀璇
1122,D5224,體育三１,運動與健康（二） - 飛鏢理論與實務,１,選,1,2,星期一,2,2,36,簡偉倫
1122,D5490,體育三１,運動與健康（二） - 防身術,１,選,1,2,星期一,2,2,20,戴偉國
1122,D5130,語言三４,進階英文檢定輔導,３,選,3,4,星期一,2,0,55,劉珞安
1122,D5131,語言三５,進階英文檢定輔導,５,選,5,6,星期一,2,0,50,劉珞安
1122,D5135,語言三９,進階英文檢定輔導,７,選,7,8,星期一,2,0,36,鄭皓元
1122,D0811,老服二１,老人疾病與用藥安全,３,必,3,4,星期一,2,2,48,陳怡芳
1122,D0808,老服二１,輔助與替代療法,７,選,7,8,星期一,2,2,42,林郁君
1122,D0815,老服二１,長照個案管理與實務,５,必,5,6,星期一,2,2,46,林郁君
1122,D0851,美容二１,皮膚科學 (另併１班),３,必,3,4,星期一,2,2,42,王祥齡
1122,D0853,美容二１,美容經絡實務 (另併１班),５,必,5,7,星期一,3,3,55,李雅婷羅菊貞
1122,D0936,護理二１,醫護英文,７,必,7,8,星期一,2,2,51,張玠
1122,D0938,護理二１,身體評估及實驗,１,必,1,3,星期一,4,3,35,張玠
1122,D0939,護理二１,藥理學實驗,５,必,5,6,星期一,2,1,34,楊宜真
1122,D0950,護理二２,職涯規劃,１,必,1,1,星期一,1,1,34,蘇紋巧
1122,D0952,護理二２,內外科護理學及實驗（一）,２,必,2,4,星期一,5,4,36,怡懋．蘇米莊情惠
1122,D0953,護理二２,身體評估及實驗,５,必,5,7,星期一,4,3,34,劉倖吟
1122,D0965,護理二３,職涯規劃,２,必,2,2,星期一,1,1,34,蘇紋巧
1122,D0966,護理二３,醫護英文,５,必,5,6,星期一,2,2,36,陳芷如
1122,D0969,護理二３,藥理學實驗,３,必,3,4,星期一,2,1,34,楊宜真
1122,D1068,休閒二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
1122,D1065,休閒二１,休閒服務業管理,２,必,2,4,星期一,3,3,41,韓聖
1122,D1116,企管二１,生涯運動 (學年),７,必,7,8,星期一,2,0,0,體育老師
1122,D1182,保金二１,生涯運動 (學年),５,必,5,6,星期一,2,0,0,體育老師
